Company Name,Symbol,Headline,Publish Date,Sentiment
Mahindra & Mahindra Ltd.,M&M,Automakers halt production in India due to coronavirus,2020-03-22,Neutral
Mahindra & Mahindra Ltd.,M&M,India stocks lower at close of trade; Nifty 50 down 4.90%,2020-03-09,Negative
Mahindra & Mahindra Ltd.,M&M,Bosch's Indian unit begins restructuring as auto sector slowdown bites,2019-08-13,Neutral
Mahindra & Mahindra Ltd.,M&M,Indian auto executives seek tax cuts easier finance access to revive sales: sources,2019-08-07,Positive
Mahindra & Mahindra Ltd.,M&M,Exclusive: Tens of thousands losing jobs as India's auto crisis deepens - sources,2019-08-06,Positive
Mahindra & Mahindra Ltd.,M&M,How a shadow banking crisis sent India's autos sector into a tailspin,2019-08-04,Neutral
Mahindra & Mahindra Ltd.,M&M,India-based automaker Mahindra wants to sell electric vehicles in U.S.,2017-11-20,Neutral
Mahindra & Mahindra Ltd.,M&M,Ford to cut costs $14 billion invest in trucks electric cars: CEO,2017-10-03,Neutral
Mahindra & Mahindra Ltd.,M&M,Exclusive: Uber says Didi deal frees resources for key Indian market - letter,2016-09-07,Negative
Mahindra & Mahindra Ltd.,M&M,Exclusive: One Ford two systems - U.S. carmaker revamps China strategy amid EV push,2017-10-03,Neutral
Mahindra & Mahindra Ltd.,M&M,Ssangyong Motor targets U.S. entry in late 2019: CEO,2016-03-08,Neutral
Mahindra & Mahindra Ltd.,M&M,India's Mahindra studying US entry for Ssangyong auto unit: executive,2014-09-11,Negative
Mahindra & Mahindra Ltd.,M&M,India regulator fines carmakers $420 million for anti-competitive practices,2014-08-26,Neutral
Mahindra & Mahindra Ltd.,M&M,Mahindra re-thinking Ssangyong plan wants to make cars in China,2016-03-07,Neutral
Mahindra & Mahindra Ltd.,M&M,India's Mahindra to buy Italian car designer Pininfarina at sharp discount,2015-12-14,Negative
Mahindra & Mahindra Ltd.,M&M,Aviation regulators lift grounding order on Mahindra's GA8 planes after probe,2019-07-26,Neutral
Mahindra & Mahindra Ltd.,M&M,U.S. carmaker Ford India's Mahindra to develop SUVs electric vehicle,2018-03-22,Positive
Mahindra & Mahindra Ltd.,M&M,Anticipating tax reform a shake-up in India's 'zero mile' city,2016-10-25,Neutral
Mahindra & Mahindra Ltd.,M&M,Australia grounds Mahindra's GA8 planes after Swedish crash,2019-07-22,Negative
Mahindra & Mahindra Ltd.,M&M,India's Mahindra group wants to foster in-house start-ups: Chairman,2017-01-11,Neutral
Mahindra & Mahindra Ltd.,M&M,Ford expands partnership talks with VW and Mahindra to cut costs,2018-09-26,Negative
Mahindra & Mahindra Ltd.,M&M,Indian automakers say China coronavirus outbreak hitting parts supply,2020-03-01,Neutral
Mahindra & Mahindra Ltd.,M&M,India's Mahindra says Fiat Chrysler files patent complaint in U.S.,2018-08-29,Negative
Mahindra & Mahindra Ltd.,M&M,Ford Gives Up Control in India After Struggling to Make Inroads,2019-10-01,Neutral
Mahindra & Mahindra Ltd.,M&M,VW's Skoda targets Indian revival with tougher safety emission rules,2020-02-04,Neutral
Mahindra & Mahindra Ltd.,M&M,'Here and now': India's auto industry urges government action to fight slowdown,2019-09-05,Neutral
Mahindra & Mahindra Ltd.,M&M,India stocks lower at close of trade; Nifty 50 down 1.06%,2020-01-27,Neutral
Mahindra & Mahindra Ltd.,M&M,Asia business sentiment slips from seven-year high on trade worries: Thomson Reuters/INSEAD,2018-06-19,Negative
Mahindra & Mahindra Ltd.,M&M,U.S. regulator to review recommendation on Fiat Chrysler's Jeep complaint against Mahindra,2020-01-23,Positive
Mahindra & Mahindra Ltd.,M&M,India stocks lower at close of trade; Nifty 50 down 3.71%,2020-02-28,Positive
Mahindra & Mahindra Ltd.,M&M,Tata Motors two group finance firms accused of antitrust violations in India: sources,2020-02-27,Neutral
Maruti Suzuki India Ltd.,MARUTI,Citi cuts Maruti Suzuki stock target to INR 13700 cites gross margin decline,2024-10-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti stock stalls on weak margins despite upbeat retail trends—JPMorgan,2024-10-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki shares target cut by BofA on earnings miss,2024-10-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti stock under pressure from subdued entry car sales and EV transition risk,2024-10-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India Ltd receives Investment Bank Analyst Rating Update,2024-06-10,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's Auto Giants: A Bernstein Report on the Clash of Maruti and Hyundai,2024-04-18,Neutral
Maruti Suzuki India Ltd.,MARUTI,Factbox-Electric vehicle plans of Indian automakers,2024-03-15,Neutral
Maruti Suzuki India Ltd.,MARUTI,Auto manufacturers announce price hikes for January 2024 amid rising costs,2023-11-28,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian markets to close Monday in observance of Guru Nanak Jayanti,2023-11-24,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India Ltd raises Suzuki stake with share issue,2023-11-24,Neutral
Maruti Suzuki India Ltd.,MARUTI,Stock market moves: Maruti Suzuki's share allotment LIC increases stake in BoB Wipro-NVIDIA collaboration,2023-11-21,Neutral
Maruti Suzuki India Ltd.,MARUTI,Religare Broking lists five Diwali investment picks with 23% upside potential,2023-11-09,Neutral
Maruti Suzuki India Ltd.,MARUTI,Kotak Consumption Fund capitalizes on India's growing economy,2023-11-07,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian auto market sees growth Maruti and Hyundai lead sales in October 2023,2023-11-06,Neutral
Maruti Suzuki India Ltd.,MARUTI,Auto sector anticipates growth despite seasonal sales dip,2023-11-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,Nifty 50 firms post strong Q2 results led by cyclicals,2023-10-31,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki’s Q2 Earnings Surpass Expectations HDFC Securities Raises Target Price,2023-10-30,Negative
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India posts record Q3 profit and sales figures,2023-10-27,Neutral
Maruti Suzuki India Ltd.,MARUTI,Tata Motors Maruti Suzuki favored amid Indian auto sector's mixed recovery,2023-10-24,Neutral
Maruti Suzuki India Ltd.,MARUTI,Equity market trends in anticipation of key Q3 results,2023-10-22,Neutral
Maruti Suzuki India Ltd.,MARUTI,Infosys extends Temasek JV while HCLTech records high bookings,2023-10-12,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India unveils aggressive investment strategy aiming to double production,2023-10-09,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's economy exhibits robust growth car sales spike amid global challenges,2023-10-04,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian auto manufacturers report mixed September sales results,2023-10-02,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki's growth target questioned by HSBC 'buy' rating maintained,2023-09-28,Negative
Maruti Suzuki India Ltd.,MARUTI,Ford ties up with Mahindra in India to cut risks and costs,2019-10-01,Negative
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki shares see moderate rise amid increased trading volume,2023-09-25,Positive
Maruti Suzuki India Ltd.,MARUTI,VW's Skoda targets Indian revival with tougher safety emission rules,2020-02-04,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: India reviewing anti-trust complaint against Maruti Suzuki over car insurance - sources,2020-01-09,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki shares rise amid increased target prices by global brokerages,2023-09-22,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: India plans incentives for auto companies to boost exports - sources,2020-06-29,Neutral
Maruti Suzuki India Ltd.,MARUTI,Automakers halt production in India due to coronavirus,2020-03-22,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian automakers say China coronavirus outbreak hitting parts supply,2020-03-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,China's Great Wall revs up for India as rivals hit the brakes,2019-12-19,Positive
Maruti Suzuki India Ltd.,MARUTI,India's automakers seek tax cut to boost demand after coronavirus hit,2020-04-17,Negative
Maruti Suzuki India Ltd.,MARUTI,Exclusive: India reviewing anti-trust complaint against Maruti Suzuki over car insurance - sources,2020-01-09,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's auto and pharma sectors not ready to wean off China,2020-06-25,Negative
Maruti Suzuki India Ltd.,MARUTI,Auto shares slide as India proposes 10% GST on diesel vehicles,2023-09-12,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's auto sales volume will take 3-4 years to recover: industry body,2020-07-14,Positive
Maruti Suzuki India Ltd.,MARUTI,India urges auto companies to cut royalties to foreign parents say sources,2020-08-18,Neutral
Maruti Suzuki India Ltd.,MARUTI,Tata Motors' Nexon facelift price leak stirs market ahead of official reveal,2023-09-11,Neutral
Maruti Suzuki India Ltd.,MARUTI,Pharma Stocks Lead Gains in Weak Market Smallcap Indices Trump Benchmarks,2023-06-15,Neutral
Maruti Suzuki India Ltd.,MARUTI,Monumental Monday: Nifty tops 19300 Sensex past 65000 record new life highs,2023-07-03,Positive
Maruti Suzuki India Ltd.,MARUTI,Bulls FIIs drive indian indices to new high Nifty Tops 19100 Mark,2023-06-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India partners with IDBI Bank for tailored financial solutions,2023-10-11,Positive
Maruti Suzuki India Ltd.,MARUTI,Nifty projected to hit 21000 by December 2023 says ICICI Direct,2023-10-11,Positive
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India Faces Customs Duty Evasion Allegations,2023-10-09,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian markets decline amid weak Chinese data and US interest rate anticipation,2023-11-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki reports 19% YoY growth in October sales,2023-11-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,Sales of Indian SUVs soar smaller cars skid in December,2024-01-01,Negative
Maruti Suzuki India Ltd.,MARUTI,Hyundai Motor India drops 7% on debut after country's biggest IPO,2024-10-22,Negative
Maruti Suzuki India Ltd.,MARUTI,Mauritius Secondary Industries receives Investment Bank Analyst Rating Update,2024-06-27,Neutral
Maruti Suzuki India Ltd.,MARUTI,India stocks lower at close of trade; Nifty 50 down 0.12%,2024-10-09,Negative
Maruti Suzuki India Ltd.,MARUTI,India stocks higher at close of trade; Nifty 50 up 0.81%,2024-09-26,Negative
Maruti Suzuki India Ltd.,MARUTI,Maruti Suzuki India Ltd receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Mauritius Secondary Industries receives Investment Bank Analyst Rating Update,2024-08-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,India stocks higher at close of trade; Nifty 50 up 0.14%,2024-08-28,Neutral
Maruti Suzuki India Ltd.,MARUTI,Ford close to JV deal with Mahindra in India: sources,2019-09-25,Negative
Maruti Suzuki India Ltd.,MARUTI,'Here and now': India's auto industry urges government action to fight slowdown,2019-09-05,Positive
Maruti Suzuki India Ltd.,MARUTI,India's economy suffers car crash pain spreads to villages,2019-09-04,Positive
Maruti Suzuki India Ltd.,MARUTI,Suzuki says it used wrong fuel economy tests in Japan,2016-05-18,Neutral
Maruti Suzuki India Ltd.,MARUTI,GM re-evaluates India investment new car platform on hold,2016-07-25,Positive
Maruti Suzuki India Ltd.,MARUTI,Investors slow to unearth hidden emerging equity gems,2016-03-16,Neutral
Maruti Suzuki India Ltd.,MARUTI,Toyota looks to Daihatsu to crack Indian small car market,2016-02-03,Negative
Maruti Suzuki India Ltd.,MARUTI,GM expects India business to be profitable in five years,2015-09-02,Negative
Maruti Suzuki India Ltd.,MARUTI,India stocks higher at close of trade; S&P CNX Nifty up 0.92%,2015-08-25,Neutral
Maruti Suzuki India Ltd.,MARUTI,India stocks lower at close of trade; S&P CNX Nifty down 0.13%,2015-08-18,Neutral
Maruti Suzuki India Ltd.,MARUTI,Ford targets emerging markets with frugal India engineering,2015-08-11,Neutral
Maruti Suzuki India Ltd.,MARUTI,Global carmakers re-engineer India strategy to grow sales,2015-08-26,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: Struggling in India Toyota asks Daihatsu minicar unit to help - sources,2014-11-06,Neutral
Maruti Suzuki India Ltd.,MARUTI,India regulator fines carmakers $420 million for anti-competitive practices,2014-08-26,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's Car Market In May Shows Wildly Different Outcomes For GM Ford,2014-06-03,Neutral
Maruti Suzuki India Ltd.,MARUTI,India's reforms target labor anarchy but too late for some,2015-07-26,Neutral
Maruti Suzuki India Ltd.,MARUTI,Auto companies in India cut more jobs halt production to tackle slowdown,2019-08-22,Neutral
Maruti Suzuki India Ltd.,MARUTI,Indian auto executives seek tax cuts easier finance access to revive sales: sources,2019-08-07,Positive
Maruti Suzuki India Ltd.,MARUTI,Ford to invest $195 million in new technology center in India,2016-11-08,Negative
Maruti Suzuki India Ltd.,MARUTI,Nissan doubles down on emerging markets as U.S. sales slow,2018-06-13,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: Ford shelves compact car program for emerging markets setback for India,2016-09-02,Neutral
Maruti Suzuki India Ltd.,MARUTI,India Inc earnings disappoint analysts warn of gloomy festive season,2019-08-06,Positive
Maruti Suzuki India Ltd.,MARUTI,Labor strife in India's manufacturing hubs may undermine Modi's jobs push,2018-10-15,Negative
Maruti Suzuki India Ltd.,MARUTI,Volkswagen Tata Motors plan to cooperate in India,2017-03-10,Neutral
Maruti Suzuki India Ltd.,MARUTI,Toyota Suzuki courtship intensifies as partnership talks begin,2017-02-06,Neutral
Maruti Suzuki India Ltd.,MARUTI,How a shadow banking crisis sent India's autos sector into a tailspin,2019-08-04,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: Modi's 'Make in India' a casualty as steel auto firms spar over sourcing,2019-01-10,Positive
Maruti Suzuki India Ltd.,MARUTI,Indian economy rides on consumer spending revival ahead of GST launch,2017-05-30,Neutral
Maruti Suzuki India Ltd.,MARUTI,Higher prices lending curbs dim Diwali festival for Indian retailers,2018-11-06,Positive
Maruti Suzuki India Ltd.,MARUTI,Exclusive: Maruti Suzuki India cuts temporary workforce by 6% as sales sink,2019-08-02,Positive
Maruti Suzuki India Ltd.,MARUTI,Indian automakers retailers lure customers with discounts as GST kicks in,2017-07-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,VW Group Tata Motors end talks on emerging markets cooperation,2017-08-10,Positive
Maruti Suzuki India Ltd.,MARUTI,Apple seeks tax breaks for suppliers to make iPhones in India: sources,2017-08-01,Neutral
Maruti Suzuki India Ltd.,MARUTI,Exclusive: India considers private cars for ridesharing to cut traffic,2017-07-05,Neutral
NTPC Ltd.,NTPC,India stocks mixed at close of trade; Nifty 50 up 0.08%,2024-12-11,Neutral
NTPC Ltd.,NTPC,Indian earnings growth expected to be at 3-year low says Morgan Stanley,2024-10-09,Neutral
NTPC Ltd.,NTPC,Morgan Stanley raises NTPC target on energy transition,2024-09-26,Positive
NTPC Ltd.,NTPC,Exclusive-India asks utilities to order $33 billion in equipment this year to boost coal power output sources say,2024-07-03,Positive
NTPC Ltd.,NTPC,NTPC's Q4 Performance and Strategic Developments: Goldman Sachs Analysis,2024-05-27,Neutral
NTPC Ltd.,NTPC,Adani Group stocks rally on power demand and funding news,2023-12-05,Neutral
NTPC Ltd.,NTPC,NSE incorporates SME stocks into surveillance measures to combat manipulation,2023-09-25,Neutral
NTPC Ltd.,NTPC,Exclusive: India aims to raise $47 billion from stake sales in state firms over 5 years - sources,2019-07-12,Positive
NTPC Ltd.,NTPC,India stocks lower at close of trade; unchanged,2016-10-31,Neutral
NTPC Ltd.,NTPC,Exclusive: Indian utility bets $10 billion on coal power despite surplus green concerns,2017-07-04,Neutral
NTPC Ltd.,NTPC,Instant settlement of Indian stock market trades to come in by Oct 2024 - regulatory source,2023-09-05,Neutral
NTPC Ltd.,NTPC,Indian markets see FPIs divest from multiple sectors BFSI and IT witness fresh investments,2023-09-21,Neutral
NTPC Ltd.,NTPC,Nifty trades flat with positive bias Adani Ent top gainer: Market snippet,2023-06-26,Positive
NTPC Ltd.,NTPC,Jefferies India favors Coal India Honasa in portfolio reshuffle,2023-11-24,Neutral
NTPC Ltd.,NTPC,GeM service procurement set to surge to Rs 1.5 lakh crore this fiscal year,2023-11-01,Neutral
NTPC Ltd.,NTPC,Record-Breaking IPO Listings by Smes on Indian Exchanges in 2023,2023-10-23,Neutral
NTPC Ltd.,NTPC,Sensex crashes 1028 pts as all sectors painted in red VIX soars 15%,2023-08-02,Neutral
NTPC Ltd.,NTPC,M-Cap of BSE stocks records another all-time high as benchmarks rally,2023-06-30,Positive
NTPC Ltd.,NTPC,Equity market trends in anticipation of key Q3 results,2023-10-22,Neutral
NTPC Ltd.,NTPC,Street mood ahead of Fed decision: Nifty posts marginal gains metals outshine,2023-06-14,Neutral
NTPC Ltd.,NTPC,India's NSE expands commodity derivatives segment with 13 new contracts,2023-10-16,Negative
NTPC Ltd.,NTPC,UK's plan to deport migrants to Rwanda heads to top court,2023-10-05,Neutral
NTPC Ltd.,NTPC,NTPC receives Investment Bank Analyst Rating Update,2023-10-05,Neutral
NTPC Ltd.,NTPC,Bearish Trend Hits Indian Stock Market Amid Global Cues and Rising Us Bond Yields,2023-10-04,Neutral
Nestle India Ltd.,NESTLEIND,Lawsuit accuses major food companies of marketing 'addictive' food to kids,2024-12-11,Positive
Nestle India Ltd.,NESTLEIND,Nestle India Q3CY23 results show robust growth export sales drop - KR Choksey,2023-11-01,Neutral
Nestle India Ltd.,NESTLEIND,Nestle India Reports 9% Revenue Growth in Q3 CY23 Announces Share Subdivision,2023-10-20,Neutral
Nestle India Ltd.,NESTLEIND,Indian Equity Markets Face Third Day of Decline Amid High Interest Rate Concerns,2023-10-20,Neutral
Nestle India Ltd.,NESTLEIND,Nestle goes upmarket with deal for Brazil chocolate maker,2023-09-07,Positive
Nestle India Ltd.,NESTLEIND,Indian food inspectors file case against Nestle over noodles,2015-06-01,Negative
Nestle India Ltd.,NESTLEIND,European stocks mixed after data eyes on U.S.; Dax up 0.22%,2013-06-14,Neutral
Nestle India Ltd.,NESTLEIND,European stocks higher data in focus; Dax up 0.56%,2013-06-14,Neutral
Nestle India Ltd.,NESTLEIND,Euro stocks surge into close on strong U.S. numbers; DAX up 0.58%,2012-10-18,Neutral
Nestle India Ltd.,NESTLEIND,European stocks turn mostly lower eyes on EU talks; DAX up 0.48%,2012-10-18,Neutral
Nestle India Ltd.,NESTLEIND,European stocks mixed to higher ahead of EU meeting; DAX up 0.32%,2012-10-18,Neutral
Nestle India Ltd.,NESTLEIND,Nestle buys Brazil chocolate maker Kopenhagen -reports,2023-09-06,Neutral
Nestle India Ltd.,NESTLEIND,BofA Securities Reinstates Nestle India Ltd at Neutral,2022-11-09,Neutral
Nestle India Ltd.,NESTLEIND,Nestle India Earnings Revenue Beat in Q3,2022-10-20,Positive
Nestle India Ltd.,NESTLEIND,Inceptio sees big jump in China sales of driver-assist truck tech plans overseas foray,2023-08-29,Neutral
Nestle India Ltd.,NESTLEIND,Nestle other food groups likely suitors for GSK's Horlicks: sources,2018-03-27,Positive
Nestle India Ltd.,NESTLEIND,Nestle sees sales growth below long-term target as emerging markets lag,2015-10-16,Neutral
Nestle India Ltd.,NESTLEIND,Global brands stretched by India's food safety record,2015-06-21,Neutral
Nestle India Ltd.,NESTLEIND,India indices drop after 2 days of gains on poor global cues PSU banks shine,2023-08-17,Neutral
Nestle India Ltd.,NESTLEIND,Sensex crashes 1028 pts as all sectors painted in red VIX soars 15%,2023-08-02,Neutral
Nestle India Ltd.,NESTLEIND,Hindustan Unilever and Nestle India announce Q2 results declare interim dividends,2023-10-19,Neutral
Nestle India Ltd.,NESTLEIND,Nestlé India hits revenue milestone announces stock split and 1400% interim dividend,2023-10-19,Neutral
Nestle India Ltd.,NESTLEIND,Nestle India and Indusind Lead Recovery as Sensex Dips,2023-10-19,Neutral
Nestle India Ltd.,NESTLEIND,Indian stock market indices tumble amid Middle East tensions,2023-10-19,Neutral
Nestle India Ltd.,NESTLEIND,Nifty 50 firms post strong Q2 results led by cyclicals,2023-10-31,Positive
Nestle India Ltd.,NESTLEIND,Italy inflation could drop to 3.4% by year-end minister says,2023-10-03,Neutral
Nestle India Ltd.,NESTLEIND,Dividend declarations dominate Indian stock market,2023-10-30,Neutral
Nestle India Ltd.,NESTLEIND,Nestle receives Investment Bank Analyst Rating Update,2023-10-27,Neutral
Nestle India Ltd.,NESTLEIND,Nestle receives Investment Bank Analyst Rating Update,2023-10-26,Neutral
Nestle India Ltd.,NESTLEIND,Analysis-Anti-obesity drugs can be boost for food makers investors say,2023-10-23,Negative
Nestle India Ltd.,NESTLEIND,Equity Indices Open Flat Amid Geopolitical Tensions and High US Bond Yields,2023-10-23,Negative
Nestle India Ltd.,NESTLEIND,Nestle receives Investment Bank Analyst Rating Update,2023-10-20,Neutral
Nestle India Ltd.,NESTLEIND,Nestle receives Investment Bank Analyst Rating Update,2023-10-20,Neutral
Nestle India Ltd.,NESTLEIND,Nifty 200 Stocks Hit New Highs Led by Nestle India and Bajaj Auto,2023-10-20,Neutral
Nestle India Ltd.,NESTLEIND,Factbox-From Boeing to Intel: CEO exits at major global companies in 2024,2024-12-02,Neutral
Nestle India Ltd.,NESTLEIND,Nestle plays down RFK Jr's anti-packaged food rhetoric,2024-11-19,Positive
Nestle India Ltd.,NESTLEIND,Nestle India shares target cut by Investec amid weak demand,2024-10-18,Neutral
Nestle India Ltd.,NESTLEIND,Nestle receives Investment Bank Analyst Rating Update,2024-11-18,Neutral
Nestle India Ltd.,NESTLEIND,Analysis-India's middle class tightens its belt squeezed by food inflation,2024-11-13,Positive
Nestle India Ltd.,NESTLEIND,India stocks mixed at close of trade; Nifty 50 up 0.01%,2024-07-25,Neutral
Nestle India Ltd.,NESTLEIND,Nestle India's Stock Faces Overvaluation Risks Amid Baby Food Controversy,2024-04-19,Positive
Nestle India Ltd.,NESTLEIND,Food companies sell products that are less healthy in poorer countries says report,2024-11-07,Neutral
Nestle India Ltd.,NESTLEIND,Nestle India Ltd receives Investment Bank Analyst Rating Update,2023-12-24,Neutral
Nestle India Ltd.,NESTLEIND,Kotak Consumption Fund capitalizes on India's growing economy,2023-11-07,Neutral
Nestle India Ltd.,NESTLEIND,Indian markets decline amid weak Chinese data and US interest rate anticipation,2023-11-01,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,ICICI raises ONGC shares target cites EBITDA growth,2024-08-07,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,HSBC cuts ONGC rating raises stock target on revised earnings estimates,2024-09-18,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,HSBC sees growth in India's oil and gas sector in 2024,2023-11-28,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,Indian exchanges fine major companies for listing noncompliance,2023-11-22,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Indian banks indices fall on RBI’s surprise move; metals shine defy market mood,2023-08-10,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Stock moves: TPREL surpasses 1.4 GW ABB's metro tech boost SBI's new Managing Director,2023-11-20,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Indian financial stocks see short positions amid price falls,2023-11-17,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Exclusive: Cash-strapped Venezuela offers India's ONGC oil stake - sources,2017-07-07,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,India stocks lower at close of trade; unchanged,2016-10-31,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Its red shirts fading Venezuela's oil giant embraces pragmatism,2015-03-13,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Sensex hits new life high Nifty nears record peak ahead of Powell’s testimony,2023-06-21,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,Nifty companies report robust earnings Coal India EPS forecast surges,2023-11-16,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,GeM service procurement set to surge to Rs 1.5 lakh crore this fiscal year,2023-11-01,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,Exclusive: Exxon Rosneft to build LNG plant with Japanese Indian partners - sources,2018-10-23,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,Rosneft suing Exxon-led oil project over dispute between neighbours,2018-07-24,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,RIL and ONGC impacted by increased windfall gains tax Indian market indices expected to start lower,2023-11-01,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,India stocks higher at close of trade; Nifty 50 up 0.95%,2019-08-14,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,Exclusive: Venezuela's PDVSA misses debt payments used Russian bank to pay ONGC - sources,2017-11-09,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,India likely to put pedal to metal on asset sales,2018-01-28,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Indian police open probe into Rolls-Royce's dealings with three state firms,2019-07-30,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,India stocks lower at close of trade; Nifty 50 down 0.78%,2019-07-18,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,India stocks higher at close of trade; Nifty 50 up 0.21%,2019-07-17,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Exclusive: India aims to raise $47 billion from stake sales in state firms over 5 years - sources,2019-07-12,Positive
Oil & Natural Gas Corporation Ltd.,ONGC,ICICI Bank Leads Gainers as BSE Sensex Trades Flat,2023-10-23,Negative
Oil & Natural Gas Corporation Ltd.,ONGC,CLSA upgrades India's regional allocation favoring equities amid economic upswing,2023-10-11,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,India's market outlook improves CLSA raises allocation to 20% 'overweight',2023-10-11,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,BSE Sensex drops amid foreign fund outflows and sluggish Asian Market,2023-10-03,Neutral
Oil & Natural Gas Corporation Ltd.,ONGC,Indian equity markets suffer losses amid increased selling pressure,2023-09-20,Neutral
Reliance Industries Ltd.,RELIANCE,Reliance's US unit buys $12 million stake in helium explorer Wavetech Helium,2024-11-28,Positive
Reliance Industries Ltd.,RELIANCE,Rosneft Reliance agree biggest ever India-Russia oil supply deal sources say,2024-12-12,Neutral
Reliance Industries Ltd.,RELIANCE,Musk's Starlink working on Indian security clearance for satellite broadband,2024-11-12,Positive
Reliance Industries Ltd.,RELIANCE,Reliance stock gains upside on digital and retail growth says HSBC,2024-10-15,Neutral
Reliance Industries Ltd.,RELIANCE,MSCI adds five Indian stocks to key index; Nuvama sees $2.5 billion inflows,2024-11-07,Neutral
Reliance Industries Ltd.,RELIANCE,India says no auction of satellite spectrum after Musk decries move,2024-10-15,Neutral
Reliance Industries Ltd.,RELIANCE,Exclusive-Ambani's Reliance Jio IPO set for 2025 retail debut much later sources say,2024-11-04,Positive
Reliance Industries Ltd.,RELIANCE,Ambani's Reliance lobbies India on satellite spectrum in new face-off with Musk,2024-10-14,Neutral
Reliance Industries Ltd.,RELIANCE,India kicks off $11.5 billion spectrum auction; analysts expect lacklustre bidding,2024-06-25,Positive
Reliance Industries Ltd.,RELIANCE,Indian stocks volatile after BJP election shock,2024-06-05,Positive
Reliance Industries Ltd.,RELIANCE,Reliance Disney seek India antitrust nod with cricket rights assurance sources say,2024-05-23,Neutral
Reliance Industries Ltd.,RELIANCE,RIL: Goldman Sachs Highlights Path to Rebound Amid Market Stagnation,2024-05-27,Negative
Reliance Industries Ltd.,RELIANCE,HSBC raises Reliance Industries stock target,2024-04-23,Neutral
Reliance Industries Ltd.,RELIANCE,HSBC sees growth in India's oil and gas sector in 2024,2023-11-28,Neutral
Reliance Industries Ltd.,RELIANCE,Eagle Group secures Sumeet Industries with ₹231 crore bid,2023-11-28,Neutral
